341163402640457_887679337988858,0,64154,79928,91934,102531,112386,120778,128628,134495,139451,144291,148427,152916,157820,162547,167215,171577,175661,179760,183660,187326,190963,194614,197996,200916,203558,205811,207808,209625,211172,212555,213873,214906,215736,216355,217160,217857,218472,219290,220101,220897,221844,222664,223345,223957,224477,224962,225455,225876,226206,226578,226950,227270,227526,227920,228159,228359,228477,228565,228716,228832,229006,229193,229350,229489,229634,229880,230180,230416,230608,230874,231125,231390,231651,231836,232104,232283,232507,232675,232837,232981,233088,233214,233290,233369,233483,233618,233727,233882,234046,234199,234377,234497,234572,234714,234886,234994,235077,235169,235281,235366,235484,235642,235802,235945,236040,236132,236204,236281,236362,236461,236578,236701,236832,236955,237061,237167,237318,237487,237619,237739,237855,237987,238121,238285,238423,238549,238655,238758,238856,238925,238980,239248,239829,240345,240765,241222,241566,241857,242132,242369,242621,242863,243070,243241,243384,243509,243643,243801,243966,244106,244250,244359,244457,244597,244705,244784,244848,244937,245026,245084,245144,245209,245289,245360,245414,245457,245529
341163402640457_887715044651954,69600,134096,192526,242366,281732,315261,341859,364104,385360,405171,427613,452924,481095,513553,549490,587405,624627,659586,695752,733380,771084,807006,840164,871922,902083,932015,957855,978932,997338,1014151,1027825,1039376,1049687,1059894,1072253,1086531,1102287,1118937,1135917,1152720,1167553,1182382,1195227,1206686,1217474,1226882,1235682,1243425,1251128,1258211,1264201,1270466,1275980,1281003,1285045,1288437,1291288,1294421,1297956,1301265,1305391,1309280,1313102,1316652,1319875,1323555,1327736,1331612,1335586,1339383,1342795,1345993,1348839,1351644,1354290,1356914,1359321,1361257,1363164,1364724,1366358,1367978,1369753,1371614,1373573,1375830,1377797,1380465,1382654,1384574,1386370,1388199,1390135,1391974,1393626,1395310,1397042,1398601,1400103,1401455,1402886,1404143,1405242,1406296,1407353,1408421,1409529,1410768,1412044,1413547,1415068,1416741,1418472,1420241,1421825,1423430,1425070,1426607,1427969,1429169,1430154,1431129,1432139,1433078,1434068,1434977,1435855,1436721,1437581,1438307,1442588,1459470,1477025,1491678,1504256,1515771,1525964,1534842,1543038,1550757,1557665,1563836,1569430,1574254,1578444,1582035,1585765,1589293,1592722,1595866,1599072,1602309,1605767,1609153,1612408,1615872,1619460,1622769,1625931,1628747,1631397,1634219,1636668,1639017,1641397,1643733,1645830,1647461
341163402640457_887718867984905,48253,73969,90159,101421,110975,117800,123450,128543,133423,138634,144359,149888,155381,160236,164402,168384,171854,175056,178301,181517,184687,187439,189895,192162,194316,195927,197191,198251,199011,199801,200357,200861,201321,201839,202686,203408,204062,204576,205136,205562,205968,206343,206920,207300,207672,207986,208258,208515,208814,209024,209290,209448,209661,209803,209803,209984,210096,210176,210303,210453,210567,211243,211243,212425,212817,213106,213333,213573,213736,213846,214018,214138,214255,214387,214498,214608,214608,214818,214898,215034,215111,215193,215269,215336,215414,215511,215570,215650,215759,215821,215861,215926,216002,216058,216100,216156,216228,216277,216319,216346,216391,216443,216478,216506,216522,216547,216583,216622,216667,216703,216753,216807,216832,216858,216905,216952,216992,217029,217065,217100,217124,217145,217179,217219,217248,217272,217297,217319,217333,217350,217375,217413,217450,217492,217538,217587,217641,217681,217722,217766,217796,217830,217866,217892,217925,217952,217984,218028,218059,218079,218095,218120,218139,218151,218166,218183,218205,218224,218239,218256,218280,218303,218318,218339,218363,218394,218422,218440
341163402640457_887719634651495,36590,56940,70411,80412,88309,95231,101374,107753,115111,122832,130531,137240,143254,148780,153860,158210,162061,166619,172539,178272,182514,186012,188927,192192,194642,196457,197887,199070,200072,200859,201566,202352,203237,204228,205229,206192,206951,207672,208382,209259,210032,210694,211257,212453,213401,214193,214613,215181,215613,215932,216265,216432,216582,216785,216900,217016,217121,217313,217528,217755,217897,218259,218486,218657,218821,219081,219279,219478,219639,219758,219947,220078,220251,220347,220617,220767,220958,221051,221115,221187,221363,221493,221628,221750,222075,222288,222430,222646,222830,222997,223157,223328,223409,223541,223727,223853,223911,224020,224102,224175,224262,224322,224361,224385,224414,224438,224530,224618,224708,224825,224870,224930,224975,225054,225090,225145,225181,225225,225253,225289,225315,225376,225405,225439,225460,225489,225502,225512,225531,225557,225593,225640,225656,225729,225772,225806,225852,225884,225912,225959,225974,226008,226037,226062,226091,226147,226168,226184,226200,226228,226261,226275,226284,226304,226332,226370,226408,226432,226472,226539,226603,226630,226723,226765,226789,226831,226890,226917
341163402640457_887720974651361,15058,21738,25904,29209,32205,35313,38817,42804,46672,50151,53018,55291,57397,59229,61037,62765,64378,65887,67182,68371,69468,70463,71314,72056,72597,72932,73319,73586,73808,74026,74258,74578,74876,75187,75475,75728,75975,76221,76405,76560,76763,76887,76976,77076,77175,77288,77386,77445,77526,77587,77668,77720,77741,77774,77798,77832,77880,77935,77974,78022,78081,78115,78169,78197,78235,78264,78289,78332,78352,78373,78389,78415,78450,78475,78497,78512,78541,78556,78567,78585,78605,78623,78647,78682,78712,78729,78750,78770,78798,78832,78851,78863,78889,78918,78938,78953,78964,78980,78996,79012,79023,79034,79046,79058,79077,79094,79106,79126,79146,79159,79171,79188,79205,79218,79229,79241,79254,79268,79280,79302,79329,79347,79359,79374,79388,79395,79399,79406,79418,79429,79435,79451,79475,79495,79509,79521,79533,79544,79552,79564,79577,79583,79588,79600,79616,79627,79640,79650,79656,79666,79673,79679,79686,79692,79700,79709,79716,79724,79732,79735,79739,79747,79757,79769,79778,79787,79796,79804
341163402640457_888170284606430,0,48593,61588,71120,78777,85796,92483,98262,103276,107914,111858,115156,118141,120727,122926,124624,126513,127876,129058,130121,131119,132173,133357,134416,135330,136298,137208,137995,138661,139411,140079,140751,141298,141761,142397,142842,143312,144379,145402,146067,146608,146962,147348,147743,148085,148457,148850,149189,149483,149744,150056,150231,150447,150602,150778,150954,151142,151310,151478,151652,151818,151981,152106,152243,152338,152430,152544,152611,152661,152742,152854,152967,153099,153274,153490,153668,153843,153980,154128,154351,154523,154653,154774,154949,155094,155236,155353,155485,155586,155664,155726,155768,155810,155861,155947,156046,156136,156230,156351,156418,156492,156606,156710,156772,156843,156924,156996,157044,157092,157165,157256,157310,157349,157387,157421,157441,157464,157492,157529,157576,157632,157706,157770,157820,157865,157921,157997,158050,158099,158151,158195,158220,158272,158357,158427,158478,158519,158551,158582,158619,158643,158672,158716,158765,158806,158856,158900,158955,159002,159045,159083,159116,159161,159186,159223,159264,159291,159320,159336,159356,159380,159399,159417,159433,159441,159457,159477,159486
341163402640457_888223174601141,25823,42055,53461,62735,71222,78975,86621,94565,101391,107049,111855,115903,119342,122386,124697,126443,128041,129522,131285,133366,135803,138163,140210,141981,143581,144736,146158,147116,148146,148921,150010,150771,151701,152464,153043,153771,154257,154637,154843,155030,155163,155328,155503,155760,155869,156160,156376,156578,156723,156956,157087,157212,157373,157486,157589,157687,157773,157886,158011,158172,158234,158291,158335,158389,158438,158472,158501,158540,158585,158621,158658,158717,158812,158852,158916,158998,159066,159127,159178,159240,159252,159327,159372,159405,159435,159468,159519,159545,159581,159591,159604,159615,159626,159671,159701,159724,159772,159802,159827,159856,159892,159935,159986,160003,160041,160053,160075,160104,160135,160158,160184,160205,160221,160231,160235,160237,160254,160277,160289,160321,160348,160360,160377,160393,160420,160439,160455,160469,160498,160511,160518,160530,160554,160608,160627,160646,160664,160682,160702,160708,160714,160726,160742,160758,160765,160777,160810,160823,160838,160856,160863,160900,160916,160926,160937,160954,160966,160976,160985,160992,161008,161009,161012,161022,161024,161027,161043,161048
341163402640457_888311497925642,14116,22530,28255,32908,36785,40040,42934,45439,47584,49402,51019,52373,53322,54369,55188,55930,56632,57395,58180,59033,59785,60536,61161,61947,62514,62977,63376,63774,64134,64405,64690,65031,65345,65645,65888,66121,66337,66435,66500,66536,66591,66628,66671,66758,66848,66948,67036,67130,67181,67263,67308,67373,67431,67478,67543,67578,67613,67645,67689,67753,67779,67807,67827,67853,67869,67883,67903,67923,67943,67969,67997,68061,68117,68144,68179,68225,68252,68277,68312,68341,68368,68394,68411,68428,68448,68469,68487,68500,68508,68516,68525,68542,68562,68577,68607,68632,68648,68663,68688,68710,68726,68744,68762,68780,68799,68815,68836,68857,68872,68885,68900,68910,68914,68916,68926,68941,68951,68958,68976,68994,69006,69018,69035,69052,69071,69086,69107,69121,69126,69140,69167,69186,69199,69210,69218,69231,69239,69244,69249,69259,69266,69273,69281,69289,69304,69321,69328,69336,69358,69374,69382,69396,69405,69411,69419,69425,69431,69438,69444,69448,69455,69458,69463,69470,69477,69483,69493,69499
341163402640457_888501521239973,32300,51496,64959,75014,83425,90679,97311,103266,108380,112424,115788,118538,121108,123930,127335,130940,134599,137975,140994,143727,146477,148972,151119,153118,154768,156346,157783,159067,160184,161190,161190,163061,163866,164501,164989,165419,165743,166193,166549,167010,167481,168014,168460,168818,169235,169485,169750,170020,170281,170525,170743,170943,171166,171391,171574,171710,171850,171944,172001,172124,172182,172264,172369,172506,172623,172751,172870,173029,173134,173215,173276,173342,173443,173495,173563,173608,173689,173738,173801,173840,173890,173937,173966,174005,174027,174055,174074,174097,174162,174211,174240,174321,174362,174411,174450,174496,174531,174568,174592,174630,174662,174691,174716,174754,174785,174813,174856,174914,174933,174947,174970,175012,175046,175099,175222,175306,175369,175400,175439,175515,175554,175589,175629,175696,175732,175765,175808,175899,175942,175983,176024,176041,176073,176093,176120,176179,176457,176693,176790,176898,176963,177049,177088,177107,177170,177223,177298,177326,177411,177461,177498,177523,177544,177581,177604,177615,177650,177661,177680,177711,177729,177766,177777,177813,177827,177843,177871,177882
341163402640457_888592524564206,0,34261,41797,47459,52124,55888,59196,62153,64445,66368,68032,69626,71383,73214,75020,76696,78332,79758,81090,82313,83322,84259,85185,86030,86741,87399,88019,88475,88475,89234,89721,89976,90285,90495,90697,90841,90980,91176,91315,91425,91590,91761,91904,91998,92089,92177,92284,92339,92413,92464,92530,92577,92670,92719,92769,92805,92833,92884,92916,92939,92954,92988,93017,93054,93110,93133,93188,93215,93266,93283,93329,93348,93368,93383,93436,93467,93483,93492,93514,93543,93560,93583,93596,93681,93743,93814,93875,93934,93960,94021,94045,94068,94091,94150,94201,94233,94261,94305,94325,94350,94367,94410,94427,94447,94471,94498,94508,94511,94519,94535,94550,94572,94598,94623,94645,94665,94682,94715,94734,94749,94762,94782,94792,94803,94825,94855,94876,94888,94898,94922,94949,94952,94957,94962,94979,94986,94999,95008,95020,95041,95047,95052,95064,95085,95095,95116,95135,95141,95148,95154,95163,95176,95185,95194,95203,95205,95207,95218,95226,95240,95245,95258,95269,95278,95292,95303,95311,95325
341163402640457_888782361211889,53851,89463,114107,132330,146963,159046,168031,175568,182389,189451,197469,206391,215580,224528,232539,239937,246447,252878,258583,263902,268965,273895,278446,282361,285887,289410,292599,295394,297649,299550,300973,302049,303047,304188,305682,307379,309220,310914,312534,313968,315413,316623,317680,318588,319587,320614,321644,322574,323448,324404,325320,326023,326831,327219,327547,327786,328060,328392,328775,329189,329718,330209,330760,331323,331842,332302,332775,333234,333717,334139,334646,335215,335762,336358,336870,337261,337633,337999,338286,338477,338617,338774,339025,339351,339823,340335,340806,341334,341784,342123,342514,342926,343275,343586,343903,344197,344507,344780,345155,345492,345730,345959,346093,346253,346388,346516,346680,346905,347283,347741,348158,348613,349089,349494,349867,350255,350615,350853,351078,351380,351639,351896,352128,352396,352594,352722,352819,352900,353010,353132,353318,353548,353844,354137,354429,354712,355059,355376,355723,356079,356428,356742,357102,357466,357830,358102,358405,358713,358849,359033,359184,359243,359325,359428,359596,359826,360104,360382,360707,361058,361425,361684,361969,362259,362547,362806,363282,364100
341163402640457_888800624543396,23918,35693,42383,47037,50453,52865,54660,56286,58083,60099,62130,64234,66079,67590,69113,70604,71823,72750,73753,74612,75539,76324,76324,77714,78270,78634,79063,79349,79572,79705,79872,79998,80125,80298,80473,80728,80933,81186,81366,81566,81680,81871,82033,82177,82297,82408,82497,82575,82702,82802,82855,82929,82970,83008,83069,83097,83124,83153,83244,83307,83374,83474,83537,83607,83676,83735,83773,83823,83850,83890,83911,83972,84016,84039,84082,84112,84145,84168,84199,84214,84225,84243,84249,84295,84337,84358,84416,84439,84469,84515,84552,84571,84601,84624,84664,84702,84733,84760,84803,84828,84859,84877,84905,84911,84916,84920,84941,84962,84982,85027,85065,85132,85194,85270,85348,85393,85444,85459,85499,85515,85536,85571,85624,85652,85673,85693,85715,85732,85736,85746,85755,85776,85790,85802,85824,85844,85893,85911,85928,85955,85984,85994,86018,86041,86049,86072,86084,86093,86109,86120,86130,86142,86144,86149,86156,86167,86175,86192,86199,86205,86220,86231,86243,86249,86258,86266,86283,86295
341163402640457_888838634539595,6335,9413,11100,12558,13719,14739,15691,16850,18173,19625,21003,22206,23335,24289,25269,26119,26744,27268,28022,28618,29149,29619,30133,30610,30941,31179,31474,31676,31821,31958,32091,32252,32429,32644,32821,33040,33206,33372,33513,33619,33723,33723,33945,34061,34155,34231,34295,34347,34422,34496,34541,34585,34623,34666,34696,34717,34749,34790,34834,34916,35035,35134,35201,35270,35345,35413,35464,35509,35543,35602,35664,35701,35749,35792,35826,35849,35875,35899,35913,35929,35945,35980,36027,36060,36106,36144,36168,36191,36226,36266,36296,36321,36355,36383,36402,36425,36460,36494,36520,36544,36570,36590,36605,36618,36635,36654,36673,36692,36729,36779,36809,36824,36853,36884,36907,36931,36951,36961,36969,36982,37010,37042,37065,37080,37092,37110,37124,37130,37135,37141,37159,37179,37189,37201,37217,37232,37249,37267,37281,37301,37320,37335,37347,37362,37383,37396,37408,37419,37434,37446,37454,37465,37475,37480,37494,37508,37518,37527,37538,37556,37574,37591,37603,37603,37603,37629,37639,37648
341163402640457_888815937875198,5011,7277,8608,9396,9989,10546,11225,12181,13379,14585,15757,16648,17401,18140,18884,19460,20033,20530,21171,21742,22167,22524,22879,23187,23474,23648,23753,23964,24069,24131,24242,24335,24434,24553,24706,24847,24967,25054,25125,25192,25248,25327,25385,25453,25515,25553,25590,25638,25673,25713,25737,25752,25769,25785,25800,25814,25843,25874,25891,25920,25954,25977,25992,26010,26032,26062,26088,26102,26111,26127,26147,26162,26175,26186,26198,26210,26225,26239,26250,26260,26268,26287,26313,26334,26369,26408,26435,26455,26482,26507,26522,26541,26559,26574,26587,26599,26608,26621,26631,26639,26648,26654,26656,26658,26662,26669,26677,26685,26705,26727,26743,26760,26774,26787,26794,26802,26814,26821,26823,26830,26841,26847,26853,26862,26875,26887,26892,26897,26902,26908,26913,26920,26927,26932,26941,26952,26962,26971,26978,26988,26996,27000,27003,27009,27019,27026,27032,27037,27042,27047,27052,27056,27062,27066,27072,27078,27081,27083,27086,27091,27097,27102,27110,27117,27122,27129,27135,27139
341163402640457_888839317872860,32393,48183,58991,67780,76170,88311,102133,114919,126490,136523,145080,151816,158149,163436,167898,171990,175901,179935,183190,186026,188811,191048,193735,195805,197327,198495,199281,200136,200836,201520,202400,203316,204206,205180,206088,206949,207568,207987,208479,208849,209248,209505,209878,210129,210392,210614,210843,211011,211193,211292,211414,211584,211693,211816,211923,211923,212171,212260,212484,212555,212718,212827,212943,213037,213129,213194,213326,213392,213469,213541,213622,213683,213766,213828,213893,213946,213978,214025,214049,214092,214168,214233,214233,214233,214587,214644,214742,214818,214887,214946,214980,215064,215105,215149,215236,215293,215391,215456,215523,215604,215641,215673,215713,215790,215849,215933,215963,216089,216184,216219,216318,216432,216516,216575,216609,216684,216717,216762,216796,216909,216962,217011,217107,217167,217234,217252,217281,217348,217404,217451,217522,217587,217620,217691,217784,217871,217972,218039,218096,218161,218275,218332,218413,218455,218539,218579,218612,218641,218680,218695,218719,218771,218798,218843,218876,218919,218954,218970,219028,219065,219093,219116,219145,219186,219221,219257,219351,219394
341163402640457_888842411205884,22375,39763,56310,73833,95422,121363,151563,187210,222201,258028,293147,329203,367512,407717,452075,497865,542621,585283,628620,671311,713162,752331,786941,819402,847222,872644,897073,925295,960878,1003914,1052393,1105834,1160336,1215571,1271779,1325432,1381673,1436040,1499206,1559353,1618007,1675047,1731354,1789503,1843409,1894727,1940106,1980302,2017840,2048245,2087731,2127532,2174372,2226611,2287804,2353851,2417633,2480083,2539023,2594051,2647441,2702264,2759032,2815667,2868861,2918018,2966133,3013409,3057403,3098255,3135349,3169568,3204159,3238045,3269550,3301581,3337851,3380305,3429820,3483661,3537709,3591259,3642805,3692051,3741089,3790611,3839765,3888230,3934030,3974008,4015457,4059007,4098093,4134151,4166606,4197206,4227966,4259576,4289652,4320957,4356550,4395368,4440634,4491157,4544952,4599207,4651185,4702082,4752306,4802817,4852454,4897286,4937338,4975138,5011853,5048413,5083002,5114608,5144023,5173593,5203167,5231264,5259865,5291409,5328107,5369058,5410923,5453105,5495220,5534792,5577601,5621829,5662792,5704614,5746398,5785387,5820351,5852114,5883203,5913690,5942120,5969634,5995369,6020115,6043622,6066118,6089782,6116420,6146617,6179860,6214792,6250113,6283512,6314105,6343843,6373808,6404426,6435116,6470164,6505701,6534826,6560508,6584716,6607831,6628851,6648637,6667809,6687163
341163402640457_889481577808634,23743,38901,49454,58304,65722,71830,77159,82221,86954,91117,95338,99633,103575,107225,109825,112204,114085,115478,116720,117925,119328,120858,122439,124254,125878,127531,128943,130310,131307,132497,133564,134557,135475,136346,137226,138136,138941,139589,140166,140620,140947,141204,141461,141611,141814,142155,142446,142750,143180,143530,143856,144181,144539,144893,145267,145671,146033,146355,146625,146873,147105,147228,147420,147601,147774,147897,147991,148056,148141,148216,148336,148480,148612,148763,148890,148989,149061,149196,149302,149383,149502,149585,149655,149724,149767,149839,149947,150019,150074,150157,150246,150288,150325,150378,150458,150531,150600,150691,150781,150855,150929,150990,151067,151184,151249,151281,151352,151396,151443,151505,151597,151662,151699,151712,151746,151798,151821,151868,151898,151937,151972,152021,152056,152089,152146,152177,152223,152239,152287,152325,152343,152393,152423,152450,152468,152493,152519,152542,152564,152577,152585,152608,152632,152651,152663,152683,152713,152733,152751,152786,152798,152815,152832,152850,152873,152892,152909,152928,152941,152953,152967,152991,153002,153012,153025,153044,153057,153069
341163402640457_889598647796927,13751,21172,26198,30331,33830,37082,40120,42951,45610,48046,50306,52256,54037,55656,56995,58109,59041,59794,60625,61589,62852,63963,65149,66291,67957,69747,70945,71970,72866,73887,74782,75688,76471,77274,78094,78976,79727,80356,80827,81207,81424,81770,82105,82490,82903,83377,83807,84267,84676,85054,85405,85684,85901,86184,86507,86719,86941,87216,87485,87663,87863,88070,88205,88299,88378,88442,88491,88558,88620,88745,88881,88995,89163,89300,89386,89489,89599,89680,89777,89878,89945,90010,90100,90184,90260,90327,90378,90419,90463,90490,90510,90544,90592,90658,90725,90804,90887,90948,91008,91047,91115,91195,91283,91361,91410,91453,91502,91571,91628,91665,91692,91719,91741,91769,91794,91809,91823,91856,91886,91903,91924,91941,91962,91984,92001,92033,92070,92097,92119,92156,92185,92201,92219,92236,92255,92270,92278,92301,92314,92324,92339,92358,92375,92393,92409,92423,92436,92459,92484,92501,92519,92536,92556,92575,92587,92604,92618,92624,92631,92645,92656,92661,92666,92673,92682,92688,92695,92702
341163402640457_889678261122299,40028,70335,96113,118962,139967,160025,176001,190829,205332,218416,231313,242021,252183,260470,267300,273100,279054,285813,294096,303802,313649,322980,332540,341535,350044,358392,365947,373159,379695,385776,391841,397540,403311,408620,413710,418213,421831,424695,427206,429459,431575,433955,436654,439575,443030,446322,450039,453464,456443,459351,462062,464689,467441,470144,472588,475101,477423,479549,481472,482980,484419,485544,486412,487095,487681,488349,489162,490213,491449,492772,493966,495343,496430,497440,498411,499446,500351,501125,501862,502588,503441,504131,504737,505378,505857,506472,506877,507313,507867,508379,508824,509332,509971,510653,511276,511840,512437,512952,513422,513898,514436,514825,515319,515794,516147,516626,517127,517568,517928,518251,518546,518751,519001,519211,519453,519782,520047,520290,520620,520848,521181,521473,521714,521985,522250,522470,522714,522908,523122,523286,523575,523837,524062,524305,524501,524823,526807,527547,528100,529018,530263,531469,532788,534093,535266,536475,537816,539274,541571,544004,545518,547179,549018,550682,551662,554093,555259,556490,557465,558626,559739,561580,563324,566101,568834,571853,574260,577036
341163402640457_889738271116298,26007,40472,49858,57634,63487,68096,68096,75652,78777,81769,84215,86040,87532,88836,89830,90950,92300,93735,95113,96483,97695,98761,99869,100772,101566,102128,102930,103483,103986,104409,104934,105429,105840,106306,106645,106951,107103,107220,107307,107398,107505,107654,107793,107920,108127,108299,108408,108524,108649,108786,108931,109035,109139,109248,109340,109423,109491,109558,109622,109707,109750,109792,109812,109826,109852,109873,109938,110006,110088,110198,110263,110306,110350,110428,110484,110530,110567,110632,110671,110710,110752,110808,110850,110888,110909,110934,110951,110961,110970,110995,111023,111048,111070,111128,111181,111231,111256,111320,111384,111446,111502,111565,111600,111618,111673,111714,111750,111781,111802,111831,111864,111879,111896,111907,111927,111939,111964,111979,111996,112023,112042,112075,112091,112124,112151,112173,112211,112232,112248,112267,112281,112297,112311,112320,112332,112338,112343,112357,112374,112390,112418,112427,112432,112443,112466,112480,112490,112511,112524,112540,112550,112559,112578,112586,112591,112599,112614,112624,112630,112635,112638,112640,112653,112666,112672,112682,112695,112700
341163402640457_889820871108038,27694,42772,52246,60279,67140,72680,76875,80194,82977,85127,86789,88100,89810,91589,93514,95802,98094,100231,102350,104117,105862,107187,109166,110684,111992,113113,114012,114871,115708,116499,117228,117922,118499,119158,119607,120094,120316,120546,120907,121233,121625,122035,122493,122907,123271,123675,124030,124373,124678,124888,125189,125336,125581,125761,125859,126021,126195,126301,126366,126464,126501,126547,126611,126714,126838,126838,126838,126838,127237,127292,127356,127441,127493,127543,127601,127672,127713,127766,127817,127901,127961,128006,128031,128046,128072,128086,128104,128143,128186,128226,128259,128344,128398,128454,128515,128653,128716,128756,128808,128906,128954,128981,129057,129117,129170,129233,129269,129327,129386,129407,129428,129458,129494,129511,129543,129559,129581,129616,129642,129669,129704,129734,129753,129772,129804,129823,129842,129867,129881,129904,129913,129930,129945,129951,129961,129976,129984,129992,130004,130021,130033,130044,130066,130072,130079,130091,130102,130120,130133,130142,130151,130158,130166,130177,130192,130201,130212,130218,130229,130238,130246,130254,130256,130269,130281,130291,130302,130315
341163402640457_889856924437766,45727,75921,75921,119958,137081,153222,166724,178132,186536,193185,198427,204153,211708,220481,229867,239730,249650,259341,268333,277007,285649,294198,303408,311736,319706,327309,334364,341136,347036,352421,356493,359602,361927,363301,365247,366917,369108,371733,374779,378017,381168,384311,387032,389380,391601,393779,395932,398029,400018,401799,403434,405018,406532,407858,408967,409962,410822,411485,411945,412340,412834,413473,414364,415357,416358,417418,418300,418995,419735,420514,421178,421789,422341,422786,423178,423623,424157,424681,425149,425503,425771,425999,426158,426280,426494,426933,427554,428231,428970,429693,430320,430887,431348,431848,432455,432982,433409,433828,434215,434594,434955,435277,435547,435734,435857,435950,436100,436257,436363,436522,436726,436924,437115,437248,437402,437614,437793,437981,438117,438281,438502,438621,438783,438985,439094,439188,439306,439403,439472,439510,439548,439605,439659,439754,439863,439961,440058,440174,440304,440429,440610,440784,440907,440992,441081,441226,441377,441459,441551,441639,441693,441742,441788,441826,441851,441881,441915,441947,441981,442030,442092,442146,442194,442245,442293,442337,442383,442443
341163402640457_889858837770908,27248,41816,51854,60020,66219,72459,77524,81841,85292,88674,92153,95572,99074,102771,105780,108685,111248,113774,115804,118269,120222,122235,124155,125709,127171,128635,129828,130968,131965,132745,133425,134051,134545,135006,135477,136124,136607,137143,137514,138133,138775,139379,139997,140622,141145,141699,142228,142713,143043,143393,143758,144037,144235,144669,144849,145052,145231,145323,145427,145552,145838,146092,146334,146606,146868,147109,147373,147587,147807,148009,148180,148357,148535,148741,149618,150177,150712,151082,151517,152102,152689,153044,153349,153852,154138,154403,154809,155176,155561,155874,156140,156309,156579,156781,156972,157148,157289,157405,157523,157627,157802,157891,157993,158088,158140,158247,158324,158402,158437,158569,158623,158685,158777,158840,158907,158953,159006,159058,159134,159169,159229,159310,159350,159384,159474,159501,159568,159592,159612,159652,159675,159697,159755,159783,159813,159876,159974,160011,160044,160128,160154,160195,160242,160262,160322,160348,160381,160419,160461,160485,160509,160527,160543,160553,160559,160582,160599,160611,160633,160656,160690,160727,160747,160770,160798,160826,160869,160895
341163402640457_889859574437501,22234,32940,39649,44339,48111,51115,53677,55739,58027,60248,62568,64934,67199,69181,70985,72645,74180,75589,76860,78166,79229,80303,81288,82163,82957,83702,84282,84719,85111,85450,85667,85924,86153,86455,86728,87034,87283,87495,87720,87896,88070,88224,88368,88547,88699,88833,88965,89070,89180,89288,89364,89444,89529,89579,89637,89684,89712,89745,89801,89871,89943,90027,90120,90190,90235,90292,90358,90407,90440,90471,90518,90571,90614,90657,90704,90754,90791,90819,90841,90862,90880,90892,90914,90940,90967,90991,91033,91088,91127,91151,91193,91242,91275,91312,91343,91362,91382,91402,91490,91592,91635,91665,91685,91705,91720,91729,91740,91764,91791,91812,91827,91847,91886,91925,91954,91983,92019,92049,92071,92103,92130,92149,92165,92182,92209,92235,92249,92260,92273,92280,92297,92314,92327,92340,92354,92373,92389,92408,92428,92442,92463,92481,92542,92700,92894,93038,93116,93161,93203,93243,93269,93290,93315,93362,93414,93455,93516,93578,93625,93754,94093,94532,94929,95260,95537,95800,96032,96254
341163402640457_890012337755558,29122,43881,52993,59170,64897,69353,73711,78807,86593,95351,103837,112412,120779,128463,135697,141831,148132,153882,159878,165503,170806,176014,181701,187457,191638,194456,196600,198223,199388,200136,201028,202334,203956,205690,207652,209354,210980,212369,213577,214610,215611,216527,217486,218286,219121,219873,220508,221171,221710,222220,222462,222845,223049,223210,223321,223471,223584,223882,224225,224522,224845,225120,225407,225616,225863,226096,226242,226380,226539,226714,226846,226950,227118,227256,227346,227434,227474,227501,227564,227588,227634,227713,227787,227868,227978,228080,228169,228274,228326,228459,228537,228593,228685,228751,228809,228861,228906,229025,229103,229138,229179,229194,229228,229248,229266,229302,229389,229433,229470,229516,229540,229591,229623,229651,229681,229735,229762,229805,229849,229881,229897,229917,229942,229975,229999,230006,230017,230029,230041,230075,230096,230139,230172,230195,230207,230245,230288,230318,230338,230369,230383,230410,230441,230455,230488,230504,230518,230525,230541,230550,230554,230559,230571,230581,230595,230602,230615,230644,230660,230692,230724,230773,230846,230907,230935,230961,231016,231064
341163402640457_889860564437402,25017,38905,47679,54799,60654,67032,75047,84603,94529,103840,111839,118980,125362,130842,135954,140235,145493,150365,154674,158750,162420,165874,169262,172191,174397,176046,177484,178379,179493,180429,181554,182852,184248,185733,187142,188484,189624,190503,191269,191973,192654,193287,193891,194478,195012,195574,196115,196502,196885,197265,197477,197669,197853,197981,198098,198230,198502,198825,199069,199442,199842,200109,200317,200539,200771,200945,201113,201246,201354,201471,201619,201766,201889,201997,202095,202161,202220,202271,202343,202446,202544,202657,202801,202957,203087,203202,203312,203440,203568,203668,203753,203835,203923,204014,204106,204183,204257,204322,204383,204452,204514,204568,204623,204673,204759,204842,204912,204978,205044,205126,205193,205260,205331,205420,205507,205553,205636,205730,205800,205876,205908,205970,206018,206038,206057,206093,206138,206187,206226,206275,206322,206377,206457,206521,206597,206657,206688,206726,206774,206841,206908,206946,206996,207051,207086,207118,207164,207204,207222,207241,207277,207316,207345,207384,207411,207450,207502,207533,207564,207600,207637,207686,207739,207772,207799,207856,207935,207981
